DVC Code,Company Name,Business Nature,business Sector,Business Industry,Listed,Legal status,User Key,User Name,Firm Key,Firm Name,Service Category,Service Name,Document Date,Document,Reference Law
2204200595AS933041,FIRST SECURITY ISLAMI BANK LIMITED,Islamic Bank,Banks,Islamic Bank,Y,Public Limited Company,595,Md Shafiqul Islam FCA,F-0127,Shafiq Basak & Co.,Audit,Statutory Audit,4/20/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2204270787AS831679,AB BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,787,Md  Moniruzzaman FCA,F-0003,ACNABIN,Audit,Statutory Audit,4/26/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2204070521AS403089,PUBALI BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,521,Muhammad  Farooq FCA,F-0058,Howladar Yunus & Co.,Audit,Statutory Audit,4/7/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2205121363AS478243,PHOENIX INSURANCE COMPANY LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,1363,Tarek  Rashid FCA,F-0142,Zoha Zaman Kabir Rashid & Co.,Audit,Statutory Audit,4/27/2022,Auditors Report and Financial Statements ,"The Insurance Act, 2010"
2204021204AS196132,UTTARA BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,1204,Mohammad Mofizul Haque Rinku FCA,F-0115,Rahman Mostafa Alam & Co.,Audit,Statutory Audit,3/15/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2204260509AS108232,DHAKA BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,509,Ali Ashfaq FCA,F-0118,Rahman Rahman Huq,Audit,Statutory Audit,4/26/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2203080770AS596479,DUTCH BANGLA BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,770,Sabbir  Ahmed FCA,F-0055,Hoda Vasi Chowdhury & Co.,Audit,Statutory Audit,3/6/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2204181242AS692954,NRB COMMERCIAL BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,1242,Ali Amjad Choudhury FCA,F-0058,Howladar Yunus & Co.,Audit,Statutory Audit,4/13/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2204240240AS305003,PADMA ISLAMI LIFE INSURANCE LIMITED.,Life Insurance,Insurance,Life Insurance,Y,Public Limited Company,240,Md Nurul Hossain Khan FCA,F-0073,Kazi Zahir Khan & Co.,Audit,Statutory Audit,4/24/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2204070509AS818178,THE CITY BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,509,Ali Ashfaq FCA,F-0118,Rahman Rahman Huq,Audit,Statutory Audit,4/7/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2204260392AS545581,CONTINENTAL INSURANCE LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,392,A. K. Gulam Kibria FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,4/18/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2204280478AS367748,EXPORT IMPORT BANK OF BANGLADESH LIMITED,Islamic Bank,Banks,Islamic Bank,Y,Public Limited Company,478,M Zabed Ali Mridha FCA,F-0017,Ahmed Zaker & Co.,Audit,Statutory Audit,4/28/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2204281090AS501368,NORTHERN ISLAMI INSURANCE LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,1090,AKM Fazlul Haque FCA,F-0061,Hussain Farhad & Co.,Audit,Statutory Audit,4/27/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2204130452AS865003,LANKABANGLA FINANCE LIMITED,Finanacing,NBFI,Finanacing,Y,Public Limited Company,452,Muhammed Farhad Hussain FCA,F-0061,Hussain Farhad & Co.,Audit,Statutory Audit,4/11/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2204280478AS472846,EXPORT IMPORT BANK OF BANGLADESH LIMITED,Islamic Bank,Banks,Islamic Bank,Y,Public Limited Company,478,M Zabed Ali Mridha FCA,F-0017,Ahmed Zaker & Co.,Audit,Statutory Audit,4/28/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2204280331AS428737,RUPALI BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,331,Md Amirul Islam FCA,F-0072,K M Hasan & Co.,Audit,Statutory Audit,4/28/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2204280625AS475773,SOCIAL ISLAMI BANK LIMITED ,Islamic Bank,Banks,Islamic Bank,Y,Public Limited Company,625,Sampad Kumar Basak FCA,F-0127,Shafiq Basak & Co.,Audit,Statutory Audit,4/28/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2204280137AS686252,SOCIAL ISLAMI BANK LIMITED ,Islamic Bank,Banks,Islamic Bank,Y,Public Limited Company,137,Showkat  Hossain FCA,F-0055,Hoda Vasi Chowdhury & Co.,Audit,Statutory Audit,4/28/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2204300860AS395630,SOUTHEAST BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,860,Md. Jahidur Rahman FCA,F-0058,Howladar Yunus & Co.,Audit,Statutory Audit,4/30/2022,Auditors Report and Financial Statements ,"Financial Institution Act, 1993"
2204130196AS896316,PRAGATI INSURANCE LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,196,Md Showkat Hossain FCA,F-0011,A Wahab & Co.,Audit,Statutory Audit,4/13/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2205120596AS542900,ASIA PACIFIC GENERAL INSURANCE COMPANY LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,596,Md Iqbal Hossain FCA,F-0142,Zoha Zaman Kabir Rashid & Co.,Audit,Statutory Audit,4/21/2022,Auditors Report and Financial Statements ,"The Insurance Act, 2010"
2205110196AS321125,KARNAPHULI INSURANCE COMPANY LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,196,Md Showkat Hossain FCA,F-0011,A Wahab & Co.,Audit,Statutory Audit,5/10/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2204270137AS619098,ISLAMI BANK BANGLADESH LIMITED ,Islamic Bank,Banks,Islamic Bank,Y,Public Limited Company,137,Showkat  Hossain FCA,F-0055,Hoda Vasi Chowdhury & Co.,Audit,Statutory Audit,4/27/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2204271512AS853888,SOUTH BANGLA AGRICULTURE AND COMMERCE BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,1512,Shaikh Hasibur Rahman FCA,F-0055,Hoda Vasi Chowdhury & Co.,Audit,Statutory Audit,4/27/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2205100247AS832157,REPUBLIC INSURANCE COMPANY LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,247,Md  Waliullah FCA,F-0094,Malek Siddiqui Wali,Audit,Statutory Audit,4/27/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2203300535AS686991,UNITED COMMERCIAL BANK PLC (Old Name: UNITED COMMERCIAL BANK LIMITED),Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,535,Nasir Uddin Ahmed FCA,F-0090,MABS & J Partners,Audit,Statutory Audit,3/30/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2204060670AS414720,NATIONAL HOUSING FINANCE AND INVESTMENT LIMITED,Finanacing,NBFI,Finanacing,Y,Public Limited Company,670,AKM Kamrul Islam FCA,F-0065,Islam Aftab Kamrul & Co.,Audit,Statutory Audit,3/30/2022,Auditors Report and Financial Statements ,"Financial Institution Act, 1993"
2204021204AS356124,UTTARA BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,1204,Mohammad Mofizul Haque Rinku FCA,F-0115,Rahman Mostafa Alam & Co.,Audit,Statutory Audit,3/15/2021,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2205110105AS194034,EASTERN INSURANCE COMPANY LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,105,Howlader Mahfel Huq FCA,F-0091,Mahfel Huq & Co.,Audit,Statutory Audit,4/30/2022,Auditors Report and Financial Statements ,"The Insurance Act, 2010"
2205120448AS619977,BANGLADESH NATIONAL INSURANCE COMPANY LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,448,Kazi Mostafa Alam FCA,F-0115,Rahman Mostafa Alam & Co.,Audit,Statutory Audit,4/27/2022,Auditors Report and Financial Statements ,"The Insurance Act, 2010"
2203200564AS411049,INTERNATIONAL FINANCE INVESTMENT AND COMMERCE BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,564,Mahmood Hasan FCA,F-0083,M J Abedin & Co.,Audit,Statutory Audit,3/16/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2204301129AS526297,ONE BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,1129,Muhammad Aminul Hoque FCA,F-0003,ACNABIN,Audit,Statutory Audit,4/30/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2204260595AS896100,AL-ARAFAH ISLAMI BANK LIMITED,Islamic Bank,Banks,Islamic Bank,Y,Public Limited Company,595,Md Shafiqul Islam FCA,F-0127,Shafiq Basak & Co.,Audit,Statutory Audit,4/26/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2205120500CC323705,NORTHERN ISLAMI INSURANCE LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,500,Sunirmal  Chowdhury FCA,F-0041,Das Chowdhury Dutta & Co.,Certification,Corporate Governance Certification,5/12/2022,Certification for CG Governance,"Bangladesh Securities and Exchange Commission Act, 1993"
2204260564AS877635,MUTUAL TRUST BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,564,Mahmood Hasan FCA,F-0083,M J Abedin & Co.,Audit,Statutory Audit,4/25/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2204271259AS206911,ISLAMI BANK BANGLADESH LIMITED ,Islamic Bank,Banks,Islamic Bank,Y,Public Limited Company,1259,Ziaur  Rahman Zia FCA,F-0010,A Qasem & Co.,Audit,Statutory Audit,4/26/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2205071204AS455094,DESH GENERAL INSURANCE COMPANY LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,1204,Mohammad Mofizul Haque Rinku FCA,F-0115,Rahman Mostafa Alam & Co.,Audit,Statutory Audit,4/28/2022,Auditors Report and Financial Statements ,"The Insurance Act, 2010"
2204271517AS258967,CRYSTAL INSURANC COMPANY LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,1517,Wasequl Huq Reagan FCA,F-0091,Mahfel Huq & Co.,Audit,Statutory Audit,4/26/2022,Auditors Report and Financial Statements ,"The Insurance Act, 2010"
2205090268AS388191,GLOBAL INSURANCE LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,268,AFM  Alamgir FCA,F-0025,ARTISAN,Audit,Statutory Audit,4/28/2022,Auditors Report and Financial Statements ,"The Insurance Act, 2010"
2205300105AS937559,ISLAMI INSURANCE BANGLADESH LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,105,Howlader Mahfel Huq FCA,F-0091,Mahfel Huq & Co.,Audit,Statutory Audit,5/29/2022,Auditors Report and Financial Statements ,"The Insurance Act, 2010"
2206200196AS929241,PRAGATI LIFE INSURANCE LIMITED,Life Insurance,Insurance,Life Insurance,Y,Public Limited Company,196,Md Showkat Hossain FCA,F-0011,A Wahab & Co.,Audit,Statutory Audit,6/20/2022,Auditors Report and Financial Statements ,"The Insurance Act, 2010"
2206230458AS591636,PRIME INSURANCE COMPANY LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,458,AKM Mohitul Haq FCA,F-0017,Ahmed Zaker & Co.,Audit,Statutory Audit,6/8/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2205221497CS779574,REPUBLIC INSURANCE COMPANY LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,1497,Mohammad Abu Kawsar FCA,F-0137,T Hussain & Co.,Certification,Statutory Audit,5/22/2022,Certification for CG Governance,"Bangladesh Securities and Exchange Commission Act, 1993"
2206160105AS772667,BANGLADESH GENERAL INSURANCE COMPANY (BGIC) LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,105,Howlader Mahfel Huq FCA,F-0091,Mahfel Huq & Co.,Audit,Statutory Audit,6/14/2022,Auditors Report and Financial Statements ,"The Insurance Act, 2010"
2206221032AS886149,UNION INSURANCE CO. LTD,General Insurance,Insurance,General Insurance,Y,Public Limited Company,1032,Fouzia  Haque FCA,F-0044,FAMES & R,Audit,Statutory Audit,6/5/2022,Auditors Report and Financial Statements ,"The Insurance Act, 2010"
2205100392AS853060,AGRANI INSURANCE COMPANY LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,392,A. K. Gulam Kibria FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,4/25/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2204230392AS743310,PEOPLES INSURANCE COMPANY LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,392,A. K. Gulam Kibria FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,4/19/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2204270240AS748658,MERCANTILE INSURANCE COMPANY LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,240,Md Nurul Hossain Khan FCA,F-0073,Kazi Zahir Khan & Co.,Audit,Statutory Audit,4/20/2022,Auditors Report and Financial Statements ,"The Insurance Act, 2010"
2204240770AS660644,NATIONAL CREDIT AND COMMERCE BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,770,Sabbir  Ahmed FCA,F-0055,Hoda Vasi Chowdhury & Co.,Audit,Statutory Audit,4/23/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2204270595AS653789,PIONEER INSURANCE COMPANY LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,595,Md Shafiqul Islam FCA,F-0127,Shafiq Basak & Co.,Audit,Statutory Audit,4/27/2022,Auditors Report and Financial Statements ,"The Insurance Act, 2010"
2204270240AS333460,DHAKA INSURANCE LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,240,Md Nurul Hossain Khan FCA,F-0073,Kazi Zahir Khan & Co.,Audit,Statutory Audit,4/20/2022,Auditors Report and Financial Statements ,"The Insurance Act, 2010"
2204281162AS242086,STANDARD INSURANCE LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,1162,Md. Masudur Rahman FCA,F-0071,K M Alam & Co.,Audit,Statutory Audit,4/25/2022,Auditors Report and Financial Statements ,"The Insurance Act, 2010"
2204281591AS385255,NATIONAL BANK LTD.,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,1591,Faruk  Ahmed FCA,F-0077,Khan Wahab Shafique Rahman & Co.,Audit,Statutory Audit,4/28/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2205081204AS383355,FEDERAL INSURANCE COMPANY LTD.,General Insurance,Insurance,General Insurance,Y,Public Limited Company,1204,Mohammad Mofizul Haque Rinku FCA,F-0115,Rahman Mostafa Alam & Co.,Audit,Statutory Audit,4/28/2022,Auditors Report and Financial Statements ,"The Insurance Act, 2010"
2204280452AS473780,RUPALI BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,452,Muhammed Farhad Hussain FCA,F-0061,Hussain Farhad & Co.,Audit,Statutory Audit,4/28/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2205090407AS630670,PROVATI INSURANCE COMPANY LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,407,AKM Aminul Hoque FCA,F-0004,A Hoque & Co.,Audit,Statutory Audit,5/9/2022,Auditors Report and Financial Statements ,"The Insurance Act, 2010"
2203301591AS409590,JAMUNA BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,1591,Faruk  Ahmed FCA,F-0077,Khan Wahab Shafique Rahman & Co.,Audit,Statutory Audit,3/30/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2204260939AS367127,BRAC BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,939,Md. Selim Reza  FCA,F-0025,ARTISAN,Audit,Statutory Audit,3/9/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2204270595AS958874,STANDARD BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,595,Md Shafiqul Islam FCA,F-0127,Shafiq Basak & Co.,Audit,Statutory Audit,4/27/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2204180353AS336869,PRIME BANK LIMITED,Commercial Bank,Banks,Commercial Bank,Y,Public Limited Company,353,Abu Sayed Mohammed Nayeem FCA,F-0003,ACNABIN,Audit,Statutory Audit,4/18/2022,Auditors Report and Financial Statements ,"The Bank Company Act, 1991"
2205100240AS941528,ISLAMIC FINANCE AND INVESTMENT LIMITED,Finanacing,NBFI,Finanacing,Y,Public Limited Company,240,Md Nurul Hossain Khan FCA,F-0073,Kazi Zahir Khan & Co.,Audit,Statutory Audit,5/8/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2209270448AS357757,ADN TELECOM LIMITED,ITES Services,Information Technology,ITES Services,Y,Public Limited Company,448,Kazi Mostafa Alam FCA,F-0115,Rahman Mostafa Alam & Co.,Audit,Statutory Audit,9/27/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2209260196SC389279,MEGHNA LIFE INSURANCE COMPANY LIMITED,Life Insurance,Insurance,Life Insurance,Y,Public Limited Company,196,Md Showkat Hossain FCA,F-0011,A Wahab & Co.,Service -Others,Corporate Governance Certification,9/26/2022,Certification for CG Governance,Others
2208010392AS183089,SONAR BANGLA INSURANCE LIMITED,General Insurance,Insurance,General Insurance,Y,Public Limited Company,392,A. K. Gulam Kibria FCA,F-0047,G Kibria & Co.,Audit,Statutory Audit,7/28/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2207170937CC528814,NATIONAL LIFE INSURANCE COMPANY LIMITED,Life Insurance,Insurance,Life Insurance,Y,Public Limited Company,937,Sabbir  Ahmed FCA,F-0167,Ahmed Sheikh Roy & Co.,Certification,Corporate Governance Certification,7/17/2022,Certification for CG Governance,"Bangladesh Securities and Exchange Commission Act, 1993"
2208040461AS236270,SONALI LIFE INSURANCE COMPANY LIMITED,Life Insurance,Insurance,Life Insurance,Y,Public Limited Company,461,Md Shirazul Islam Khan FCA,F-0133,Shiraz Khan Basak & Co.,Audit,Statutory Audit,8/4/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2209061067AS554871,MEGHNA LIFE INSURANCE COMPANY LIMITED,Life Insurance,Insurance,Life Insurance,Y,Public Limited Company,1067,Md. Mahmudul Ambia FCA,F-0091,Mahfel Huq & Co.,Audit,Statutory Audit,9/4/2022,Auditors Report and Financial Statements ,"The Companies Act, 1994"
2209140527AS871346,BANGLADESH INDUSTRIAL FINANCE COMPANY LIMITED,Leasing & Mortgage,NBFI,Leasing & Mortgage,Y,Public Limited Company,527,Kamrul  Abedin FCA,F-0083,M J Abedin & Co.,Audit,Statutory Audit,9/13/2022,Auditors Report and Financial Statements ,"Financial Institution Act, 1993"
